REPORT_DATE,REFERENCE_ID,BIS_CATEGORY,BIS_TYPE,GUARANTEE_TYPE,BUSINESS_TYPE,METHOD_TYPE,FORMULA,RISK_WEIGHT,EXPOSURE_AMOUNT,GUARANTEE_AMOUNT,RISK_AMOUNT,PRE_CALC_VALUE,FINAL_VALUE
30/6/2025,e13fecc5-b475-4fdd-a742-597c4d1c260c,Repo,Banking,Collateral,Retail,IMM,F1,0.68,519824.01,85758.93,295164.25,305377.9,320827.49
30/6/2025,02d02126-9be3-4f92-9b12-1fd6b10450fb,Repo,Banking,Government,Retail,Standardized,F3,0.41,422516.09,312.6,173103.43,176426.23,180361.8
30/6/2025,e5e08913-79ad-41ee-8a3c-80003694847f,Repo,Securitization,Third-party,Interbank,Standardized,F1,0.83,892566.01,213123.92,563936.93,660295.74,672644.51
30/6/2025,2ad6c5b2-9c91-4dea-97b9-38556fbe6050,Repo,Banking,Third-party,Interbank,Standardized,F4,0.5,909033.54,97915.81,405558.86,329099.35,341248.24
30/6/2025,6d1a8a6e-c9b1-4918-8945-0e816c3a9e9c,Repo,Trading,Third-party,Sovereign,Standardized,F2,0.72,199330.81,65259.23,96531.54,95551.23,89293.85
30/6/2025,142a7732-882a-4ae4-9023-95919f3fa3ba,Repo,Securitization,Third-party,Interbank,SA-CCR,F1,0.75,434510.85,117501.44,237757.06,234130.02,214168.73
30/6/2025,ad88c403-d8fa-43bc-8c6a-8310f4fdfaab,Repo,Banking,Collateral,Corporate,SA-CCR,F1,0.39,321846.95,126718.2,76100.21,71403.7,72598.48
30/6/2025,7206463f-6c32-45b6-a9f9-480a72111959,Repo,Banking,Government,Sovereign,Standardized,F1,0.8,211476.74,46348.24,132102.8,107669.44,114838.11
30/6/2025,9ca56559-79d7-49de-a820-124a83d2197a,Repo,Trading,Third-party,Retail,SA-CCR,F4,0.23,571304.9,96012.63,109317.22,112639.95,112598.4
30/6/2025,6be37f68-d588-4418-a043-068d03bbe207,Repo,Trading,Government,Interbank,IMM,F4,0.85,457509.42,182240.43,233978.64,215281.44,205463.24
30/6/2025,b20d3900-1a8a-48fd-b444-c605b14f9dc2,Repo,Banking,Collateral,Retail,IMM,F3,0.4,809948.08,346915.98,185212.84,201361.78,204547.92
30/6/2025,52a880c6-f8f6-4965-8d14-7d6a7a885072,Repo,Securitization,Collateral,Interbank,IMM,F4,0.8,915338.22,80110.76,668181.97,673516.18,729284.91
30/6/2025,d4acd272-874e-40cb-9ac7-1249705f2510,Repo,Trading,Government,Retail,Standardized,F1,0.41,172896.98,58130.25,47054.36,47623.11,48648.91
30/6/2025,d742f501-afc1-473b-aaf5-5211070f48b9,Repo,Trading,Government,Sovereign,Standardized,F1,0.73,312763.93,122374.89,138984,159784.2,163136.26
30/6/2025,7db3833f-047e-4aca-873e-34ebfcd01f11,Repo,Securitization,Third-party,Corporate,SA-CCR,F1,0.69,139428.22,46430.9,64168.15,63405.39,58211.44
30/6/2025,cfbdfc0f-2451-43eb-b35f-07acc48d7f2d,Repo,Banking,Third-party,Corporate,IMM,F4,0.7,473095.73,112908.34,252131.17,285424.26,296250.19
30/6/2025,c62a9e1c-f769-4db3-b110-8118b76e1e07,Repo,Trading,Third-party,Retail,Standardized,F3,0.6,645236.12,231101.61,248480.71,248641.63,252359.06
30/6/2025,755467f7-b6fb-4240-9c3e-f8811dc91617,Repo,Trading,Third-party,Sovereign,SA-CCR,F4,0.47,549727.32,197754.61,165427.17,136579.47,126025.55
30/6/2025,a80c9c88-e30a-4936-b849-f40637b59a77,Repo,Securitization,Collateral,Sovereign,Standardized,F3,0.82,697557.63,48237.01,532442.91,427216.47,417712.85
30/6/2025,a04b4b26-3bae-48f2-b050-f90905a1b4ba,Repo,Trading,Government,Interbank,IMM,F3,0.82,932578.91,339961.67,485946.14,561977.25,527981.52
30/6/2025,b0782a26-9e33-415a-9271-48c821211dcd,Repo,Trading,Collateral,Retail,Standardized,F3,0.83,316420.73,37790.93,231262.73,246599.68,231903.3
30/6/2025,0b3a57ea-8b93-4657-b0af-f7d4e02b6eb4,Repo,Trading,Government,Interbank,Standardized,F1,0.51,647099.12,270765.74,191930.02,177708.23,191910.14
30/6/2025,9575f6c6-88d1-4217-8285-82ac31b349ba,Repo,Trading,Government,Corporate,Standardized,F4,0.43,180585.28,68259.99,48299.87,54844.05,53009.58
30/6/2025,0a5dec4d-4ab7-47c3-8591-8bdc2b8a2fad,Repo,Trading,Collateral,Interbank,Standardized,F1,0.96,272741.26,1832.06,260072.83,259268.47,259991.2
30/6/2025,cede8261-d2f4-4b7b-9aee-851e839a1473,Repo,Banking,Collateral,Corporate,SA-CCR,F1,0.74,862448.78,181130.44,504175.57,511007.38,539728.21
30/6/2025,72eab97d-6ca9-4db6-b587-f7c7eb0bf30c,Repo,Trading,Third-party,Corporate,Standardized,F4,0.94,812277.39,61606.91,705630.25,600348.77,600319.78
30/6/2025,9fa532f9-d578-487f-803c-2a9ec2724943,Repo,Trading,Government,Corporate,Standardized,F4,0.57,86933.93,34109.94,30109.67,25767.49,27710.06
30/6/2025,856f7241-e39b-43b5-9503-cd1c3ebbd908,Repo,Securitization,Third-party,Retail,SA-CCR,F4,0.3,650206.02,213149.26,131117.03,124207.43,112316.59
30/6/2025,28eea25d-8d27-47a1-96e9-e4e321dfb8fa,Repo,Trading,Government,Interbank,IMM,F1,0.7,156155.16,74227.76,57349.18,46276.09,49008.15
30/6/2025,2af72834-9a49-47bc-953e-5ebc5d5230c6,Repo,Securitization,Third-party,Sovereign,IMM,F4,0.68,162148.52,13918.79,100796.22,119049.9,120425.99
30/6/2025,13f0eaec-6ecb-4dee-8e58-d9e4702aead3,Repo,Trading,Third-party,Interbank,Standardized,F2,0.2,510582.28,134699.24,75176.61,62304.77,58564.94
30/6/2025,8a509026-4635-408f-bd9d-a70730296650,Repo,Banking,Third-party,Sovereign,IMM,F3,0.97,206366.3,102477.02,100772.6,107038.84,109833.72
30/6/2025,ccb04e44-53fd-4061-a9a1-46ac50dfa96f,Repo,Securitization,Collateral,Sovereign,Standardized,F4,0.62,434863.6,182837.46,156256.21,130307.72,127317.82
30/6/2025,113f5bf7-4da9-41a1-b793-d560a149face,Repo,Banking,Collateral,Corporate,IMM,F2,0.84,72247.91,19756.05,44093.16,46447.93,47229.15
30/6/2025,76fdb2e4-09a3-41ca-865b-8adb85014269,Repo,Securitization,Government,Sovereign,SA-CCR,F2,0.66,378086.53,160682.41,143486.72,126482.69,120854.75
30/6/2025,dad062cf-2421-4ade-8635-9332c14f753a,Repo,Banking,Third-party,Sovereign,IMM,F3,0.46,771430.59,74141.56,320752.95,325494.17,356568.45
30/6/2025,650c53d2-f17e-43d1-9e5d-cea8cb38a264,Repo,Securitization,Third-party,Retail,IMM,F4,0.98,481000.86,48388.52,423960.09,373013.69,404865.29
30/6/2025,a0d879a7-c95a-4062-8c5f-dc831ae03320,Repo,Trading,Third-party,Sovereign,Standardized,F1,0.67,383705.43,69332.09,210630.14,219252.84,218619.54
30/6/2025,00d13f95-8f53-4a9a-9252-9d82327c575d,Repo,Trading,Government,Retail,IMM,F2,0.36,605182.68,126931.53,172170.41,181512.78,189841.72
30/6/2025,08dba298-ee29-4c70-a120-ff2682396271,Repo,Trading,Government,Sovereign,IMM,F1,0.42,652246.29,191572.48,193483,217877.04,212310.72
30/6/2025,dc362f6e-ba3a-4102-b44c-e8c6011695e8,Repo,Banking,Government,Interbank,Standardized,F2,0.99,225313.5,109453.77,114701.13,117239.12,126152.57
30/6/2025,a0b9bf9e-7c19-4863-a266-cbaae66793d7,Repo,Trading,Collateral,Corporate,Standardized,F4,0.91,631731.77,208171.21,385440.11,356287.59,382510.6
30/6/2025,6ebcc146-84eb-4a21-a20a-22a6cc8d7371,Repo,Banking,Government,Sovereign,IMM,F2,0.82,215565.7,98271.44,96181.29,115311.53,105890.81
30/6/2025,3b52d68e-49fd-44a6-b847-3b8ec447a026,Repo,Securitization,Government,Interbank,Standardized,F2,0.92,362792.68,80599.24,259617.96,250373.13,227245.68
30/6/2025,f745206b-d13c-4697-b3f5-c42d2474a26b,Repo,Securitization,Third-party,Interbank,Standardized,F3,0.57,624470.33,57489.29,323179.19,342362.92,343327.23
30/6/2025,90a6c92b-af65-4120-820b-ab668746479e,Repo,Securitization,Collateral,Retail,IMM,F3,0.68,946153.53,216670.96,496048.15,413320.89,402923.21
30/6/2025,d0d1d54b-0067-4621-aab1-b5dfed06c4e0,Repo,Banking,Collateral,Interbank,IMM,F4,0.58,771680.6,385376.41,224056.43,230180.77,217059
30/6/2025,96eaa96e-2c36-4fa8-ba71-7b3bbc08ff40,Repo,Securitization,Government,Interbank,Standardized,F3,0.65,811597.76,68977.35,482703.27,507853.14,520939.08
30/6/2025,bfb1b0e8-6637-41a7-a6af-03472f090cb4,Repo,Banking,Collateral,Sovereign,SA-CCR,F2,0.78,940186.91,72099.2,677108.41,623044.75,616740.49
30/6/2025,2647aefe-2180-4953-bd21-ccc0b5d7dc24,Repo,Banking,Third-party,Corporate,Standardized,F2,0.46,831724.75,248149.86,268444.45,295692.52,291328.1
30/6/2025,15a20d33-a248-4d3b-81ab-b239562232eb,Repo,Trading,Third-party,Sovereign,Standardized,F1,0.23,619411.5,255494.16,83700.99,82265.98,75977.93
30/6/2025,82009cfe-0697-4560-94af-9bc50eb85664,Repo,Banking,Government,Sovereign,SA-CCR,F2,0.84,84974.39,23442.6,51686.7,50778.57,50738.96
30/6/2025,a015797a-b2c6-45be-862d-576e3ca04738,Repo,Trading,Third-party,Retail,SA-CCR,F4,0.76,653272.09,249532.87,306841.81,271249.09,270688.91
30/6/2025,70da5574-a6b5-4728-a7c5-66e8d67479aa,Repo,Banking,Third-party,Retail,SA-CCR,F4,0.97,857766.34,94072.4,740783.12,605324.78,592231.92
30/6/2025,2f254f8c-9fd0-4c9b-9125-faba51826652,Repo,Trading,Third-party,Sovereign,IMM,F1,0.23,206685.29,101396.63,24216.39,20431.56,20558.49
30/6/2025,475071db-cd67-4b3d-ac84-38aab4fe37f1,Repo,Trading,Collateral,Retail,SA-CCR,F4,0.62,904144.21,69669.12,517374.56,476638.38,445505.45
30/6/2025,e44ab535-0ba5-4703-8f95-e9624dda1ae5,Repo,Banking,Government,Retail,IMM,F2,0.82,932384.53,343671.76,482744.47,413305.72,404242.46
30/6/2025,62e5eabd-7bb5-4be8-9b1d-c23d2b85918f,Repo,Trading,Third-party,Interbank,SA-CCR,F4,0.91,618715.62,278483.28,309611.43,350664.7,318371.17
30/6/2025,8a8219cc-4d06-4739-aaba-8f30cd53a13c,Repo,Trading,Third-party,Interbank,Standardized,F2,0.98,625987.19,310673.57,309007.35,325064.55,300912.94
30/6/2025,fc62d90d-a16b-4465-b416-6604324a7c78,Repo,Securitization,Government,Interbank,IMM,F4,0.77,368305.57,11333.48,274868.51,222377.13,210032.92
30/6/2025,c4731579-df0d-4c57-ba90-ea65693e498a,Repo,Banking,Government,Retail,SA-CCR,F2,0.83,335859.61,2880.98,276372.26,290409.41,290784.78
30/6/2025,f8a001e6-2a7e-4da4-a8d0-1f26c16d94a6,Repo,Banking,Collateral,Retail,IMM,F2,0.88,752641.68,265232.19,428920.35,433068.72,407254.67
30/6/2025,70e26f30-137a-4e33-94f9-2fd5bc63e3e6,Repo,Trading,Government,Retail,Standardized,F2,0.36,922322.5,352421.7,205164.29,193161.74,195315.86
30/6/2025,058364dc-39e7-4cfb-a3a1-4070ae245af0,Repo,Securitization,Collateral,Retail,Standardized,F3,0.98,340766.65,21013.33,313358.25,301620.16,314447.63
30/6/2025,7707ee6a-e325-47c8-8d9a-9b5c40224b55,Repo,Trading,Government,Interbank,SA-CCR,F4,0.26,619412.09,56749.21,146292.35,135677.81,130696.65
30/6/2025,8f404dcf-7430-484e-8152-4a65047ad292,Repo,Securitization,Government,Corporate,Standardized,F3,0.59,955192.53,240667.45,421569.8,443287.24,399962.31
30/6/2025,04b72c01-34e0-4e2d-a6be-4a3e83e6e494,Repo,Trading,Third-party,Interbank,SA-CCR,F1,0.72,649783.43,285346.82,262394.36,263214.21,256823.6
30/6/2025,5885582a-a061-43f1-be98-72238c1af36b,Repo,Banking,Government,Retail,SA-CCR,F3,0.85,39787.97,5813.15,28878.6,24804.05,26317.71
30/6/2025,53352717-43b7-4ca4-b571-2c71524119f8,Repo,Trading,Collateral,Corporate,SA-CCR,F4,0.43,832527.6,40473.39,340583.31,272819.41,285850.74
30/6/2025,3ce7b423-d792-4807-9203-206b450a95a1,Repo,Banking,Collateral,Sovereign,IMM,F2,0.48,101217.54,2076.16,47587.86,45954.11,43431.32
30/6/2025,e806a357-1b98-42fb-9c46-91840cbc345d,Repo,Trading,Government,Interbank,Standardized,F1,0.46,409495.25,152741.59,118106.68,101052.95,94579.58
30/6/2025,bae8d706-6bc6-418f-b7e6-fb84d9c398b9,Repo,Securitization,Collateral,Retail,Standardized,F2,0.69,975182,244919.57,503881.08,452908.99,484480.95
30/6/2025,69e329f9-81c8-4c19-a4d3-ce3201b6d41f,Repo,Trading,Government,Retail,SA-CCR,F2,0.56,534445.96,22138.43,286892.22,244275.01,241631.12
30/6/2025,77ba99c3-b85e-4a2d-a054-dc6ad00b9419,Repo,Banking,Collateral,Interbank,SA-CCR,F1,0.84,567754.99,62002.9,424831.76,404432.26,386137.31
30/6/2025,ca92f529-306a-430d-bb77-c42c1c191aba,Repo,Banking,Government,Retail,Standardized,F1,0.47,905291.36,13758.09,419020.64,490537.73,528859.9
30/6/2025,d4e2344c-d1a4-41cb-983d-5126da9ae530,Repo,Banking,Third-party,Interbank,Standardized,F4,0.45,179637.96,1689.89,80076.63,66408.26,63425.29
30/6/2025,3cce62f4-c759-41a3-ba53-724b1c88d013,Repo,Banking,Government,Corporate,IMM,F4,0.82,950085.51,328040.68,510076.76,582890.34,557041.42
30/6/2025,c01ec85d-f394-4dc3-8e7d-8a51c80f640b,Repo,Trading,Third-party,Retail,Standardized,F4,0.39,455852.06,119336.12,131241.22,143999.28,139474.56
30/6/2025,5ea910e4-8ae1-478e-b28b-e30d12952645,Repo,Banking,Third-party,Sovereign,IMM,F2,0.61,500122.8,139424.87,220025.74,199345.26,215247.27
30/6/2025,46cecf9e-d19b-4833-a465-1eccb124a59d,Repo,Banking,Collateral,Corporate,SA-CCR,F4,0.88,637594.91,180924.53,401869.93,476501.54,447091.23
30/6/2025,0db8157d-6071-4f06-961f-4b64a702108d,Repo,Trading,Government,Sovereign,SA-CCR,F4,0.86,297686.02,80281.13,186968.21,218652.19,227803.09
30/6/2025,0865907c-36d7-4f48-981c-9fe56da944f2,Repo,Banking,Government,Interbank,IMM,F3,0.37,381814.32,61314.62,118584.89,112665.95,120309.8
30/6/2025,7b150d94-12d8-4401-9ef9-2d245e59bf5b,Repo,Banking,Third-party,Corporate,IMM,F4,0.52,527466.06,217830.29,161010.6,134165.07,137441.38
30/6/2025,5b01f963-5c41-4b02-a6be-2204f15f241c,Repo,Trading,Collateral,Interbank,IMM,F2,0.41,820189.38,171186.3,266091.26,215919.1,224288.02
30/6/2025,5aaf88e9-0369-4f2c-8604-6033c66eaff6,Repo,Trading,Collateral,Retail,Standardized,F4,0.85,852203.38,28668.84,700004.36,610241.71,578144.24
30/6/2025,be43ce3f-d0b8-4a4a-959c-3cdc10e9b673,Repo,Trading,Government,Sovereign,SA-CCR,F3,0.77,74932.76,35064.78,30698.34,32911.28,34751.59
30/6/2025,6f35ca35-0644-4e52-9c94-8aa408e431cb,Repo,Banking,Third-party,Sovereign,Standardized,F2,0.31,794853.62,265815.63,164001.78,143214.83,150447.08
30/6/2025,2211f2e1-34ea-4965-8df6-38202cc3c8ae,Repo,Trading,Government,Interbank,Standardized,F3,0.8,641923.36,204352.42,350056.75,309947.02,319464.49
30/6/2025,30a57bc4-edbe-4f39-9370-05d7e5d2527a,Repo,Trading,Third-party,Retail,IMM,F2,0.58,124993.14,13832.61,64473.11,56027.72,53803.98
30/6/2025,0acc0aea-14f2-4fae-a312-972ca6b13f63,Repo,Banking,Third-party,Retail,IMM,F2,0.96,464848.82,115333.53,335534.68,291889.81,303945.26
30/6/2025,6099363b-072e-482b-8e65-1df3117e5594,Repo,Banking,Third-party,Corporate,SA-CCR,F1,0.36,709783.51,166491.98,195584.95,163720.4,173922.78
30/6/2025,95966ed9-aaf7-4d76-922a-03edb9edf238,Repo,Securitization,Third-party,Interbank,SA-CCR,F1,0.96,26527.79,11617.43,14313.95,12650.98,13874.55
30/6/2025,48fba738-d5bf-476a-88eb-9e33584d494b,Repo,Trading,Third-party,Retail,Standardized,F1,0.4,53397.13,96.61,21320.21,19324.49,18812.53
30/6/2025,4c9e7149-cbe3-4183-8ef1-523a78954955,Repo,Trading,Collateral,Interbank,IMM,F3,0.22,368078.66,163792.36,44942.99,43646.96,43184.14
30/6/2025,1c6b61fe-481a-4aa7-829b-3bbb8d65ccc9,Repo,Banking,Collateral,Interbank,Standardized,F3,0.68,630595.55,90892.74,366997.91,308854.94,296629.44
30/6/2025,dcc6cf03-4ae6-46e0-b12f-c63c9fe88e66,Repo,Securitization,Government,Retail,Standardized,F3,0.46,992319.94,92757.23,413798.85,388220.73,371024.17
30/6/2025,91daa905-f1b5-4fe4-afca-80e8834ef1d6,Repo,Securitization,Third-party,Interbank,SA-CCR,F2,0.55,763640.19,30230.5,403375.33,411284.72,404763.17
30/6/2025,ef1071a6-7713-4e5d-97da-929828bb497f,Repo,Banking,Third-party,Corporate,IMM,F1,0.26,304618.45,80311.95,58319.69,67779.55,71420.56
30/6/2025,5b675e34-cd59-4e9b-bb5c-9458eab2c3f4,Repo,Securitization,Government,Corporate,Standardized,F1,0.78,177785.92,43911.05,104422.4,95519.16,100449.02
30/6/2025,054ed8e8-425b-47f1-a15d-cf28bcd56986,Repo,Trading,Government,Retail,SA-CCR,F4,0.83,84600.95,9382.7,62431.15,54771.84,49391.46
30/6/2025,5f9c5845-d886-4b9e-a733-f26749b3b805,Repo,Trading,Collateral,Interbank,IMM,F2,0.42,474474.73,217494.1,107931.86,121610.82,123302.99
30/6/2025,7ac82d1f-ed39-4d58-b281-b31c30d7a1a4,Repo,Securitization,Third-party,Corporate,SA-CCR,F3,0.89,583249.34,64887.02,461342.46,456053.69,427524.57
30/6/2025,25675a90-e883-4626-b865-f555e66cf625,Repo,Trading,Collateral,Interbank,IMM,F2,0.86,501112.04,176085.47,279522.85,233756.57,243609.83
30/6/2025,6d62f156-8194-47a8-8904-1e52bdd3dc35,Repo,Banking,Third-party,Retail,Standardized,F3,0.29,203447.06,26001.94,51459.08,58769.51,64218.98
30/6/2025,cc555825-b0a6-4e0f-9375-e69bb0ba42e3,Repo,Securitization,Third-party,Corporate,IMM,F4,0.8,527299.89,10237.83,413649.65,364443.98,361804.56
30/6/2025,e03d949b-d77e-4484-bf42-9fe2d3a47b09,Repo,Securitization,Government,Sovereign,Standardized,F1,0.74,474648.8,201810.93,201900.02,233836.67,250913.1
30/6/2025,54807f2f-4e2c-4823-9572-f7019ae4fd44,Repo,Banking,Government,Interbank,IMM,F2,0.44,249099.87,24113.53,98993.99,111440.78,121577.97
30/6/2025,38351587-7f95-403f-b939-0ba519f94647,Repo,Securitization,Third-party,Interbank,Standardized,F3,0.47,158806.89,51457.24,50454.34,49606.22,53782.48
30/6/2025,bde7cc52-b6aa-41c4-b8b5-8b10aec5dc49,Repo,Securitization,Collateral,Retail,IMM,F1,0.24,731261.1,339890.12,93929.04,75839.99,70183.61
30/6/2025,11c6757e-6221-4cfb-be16-8104fc4be3fd,Repo,Banking,Government,Interbank,IMM,F2,0.63,319824.31,152643.26,105324.06,105636.6,115523.02
30/6/2025,ab3e7731-7abe-466a-bb92-6e54f98e589a,Repo,Banking,Third-party,Corporate,SA-CCR,F1,0.22,677711.32,303049.31,82425.64,67813.22,68304.99
30/6/2025,cccddd63-5e1e-4899-a0a6-0e8ec71c1825,Repo,Banking,Third-party,Sovereign,SA-CCR,F1,0.65,329924,2333.11,212934.08,176220.42,179066.99
30/6/2025,609a9fc0-081e-4c63-ba67-031b84e38fa9,Repo,Securitization,Collateral,Sovereign,IMM,F1,0.8,510053.97,31599.91,382763.25,420374.49,448112.39
30/6/2025,d5232401-def0-43ae-9207-9c5a258ec164,Repo,Banking,Government,Interbank,SA-CCR,F4,0.46,206310.59,12847.6,88992.98,103030.81,113193.13
30/6/2025,72341633-3868-4a80-a732-0ce5691a1986,Repo,Trading,Government,Corporate,IMM,F4,0.55,463869.76,181505.76,155300.2,170424.34,163893.26
30/6/2025,cece9d3f-a562-4620-954d-9de896ae2f91,Repo,Trading,Collateral,Corporate,Standardized,F1,0.42,561169.96,213198.97,146147.82,157518.49,171963.97
30/6/2025,97d253fe-3399-43db-ae1e-11e2180c2d8b,Repo,Banking,Government,Retail,IMM,F1,0.88,120550.01,16067.42,91944.68,76175.05,83619.68
30/6/2025,5aa8d6a8-359a-48b9-b930-66b4fac49e31,Repo,Securitization,Collateral,Retail,SA-CCR,F4,0.4,459117.01,4444.7,181868.92,173152.39,167374.2
30/6/2025,b68386a7-ffc7-486c-b7a3-91012f6ad531,Repo,Banking,Government,Sovereign,IMM,F4,0.43,855967.89,324754.17,228421.9,224717.22,229035.82
30/6/2025,3538fb51-4cb4-43c9-b3a3-0b7189c95a34,Repo,Securitization,Government,Retail,IMM,F2,0.76,247021.05,41920.23,155876.62,162611.37,176052.71
30/6/2025,021516fa-18e7-43f1-8bbd-811dbf27aa73,Repo,Trading,Government,Corporate,Standardized,F3,0.71,601543.38,42704.78,396775.41,355142.73,327538.82
30/6/2025,d7888f1a-fdb6-4282-b99b-77b587bce797,Repo,Banking,Government,Retail,IMM,F4,0.78,477029.57,234591.5,189101.69,193261.12,190283.73
30/6/2025,22707662-0bed-45f4-9d11-7a141d6aeac0,Repo,Trading,Government,Interbank,SA-CCR,F4,0.43,853458.04,346973.01,217788.56,253207.26,268419.97
30/6/2025,57b33c99-e059-4d79-956a-842e64687dd0,Repo,Banking,Third-party,Retail,IMM,F4,0.7,297850.85,148325.23,104667.93,96998.51,91514.9
30/6/2025,64e06434-1110-4c5c-8499-a9053d6ba937,Repo,Securitization,Collateral,Sovereign,IMM,F1,0.21,242634.99,46683.09,41149.9,38797.44,41258.73
30/6/2025,e71d8070-b224-42da-aa70-d0cee239f86a,Bond,Securitization,Third-party,Sovereign,IMM,F3,0.3,231344.52,51720.54,53887.19,47739.02,49176.85
30/6/2025,ac4ef8e9-c273-4628-b220-b77540d11137,Bond,Trading,Collateral,Corporate,IMM,F4,0.7,534401.62,115813.74,293011.52,291611.38,286734.97
30/6/2025,d579f28b-025c-4771-b903-634e0f6564ec,Bond,Trading,Collateral,Sovereign,SA-CCR,F1,0.61,867610.06,114253.16,459547.71,389552.98,426016.79
30/6/2025,22ff1721-d46e-4c5e-a97c-363c4131518b,Bond,Securitization,Government,Sovereign,IMM,F2,0.58,816806.08,196695.7,359664.02,391857.93,376512.29
30/6/2025,c94eefda-1968-4b13-8de9-81ef6fa9806a,Bond,Banking,Government,Corporate,IMM,F2,0.21,502168.61,22137.55,100806.52,119954.89,113182.85
30/6/2025,3dab8a62-581d-4e3f-89b0-09bd9957b33d,Bond,Banking,Collateral,Retail,SA-CCR,F4,0.8,539551.27,63070.31,381184.77,357686.93,378373.05
30/6/2025,9ad39285-1721-4ae4-8200-fa597c4eae61,Bond,Banking,Collateral,Sovereign,SA-CCR,F3,0.42,465086.01,124032.08,143242.65,138776.05,140909.28
30/6/2025,c0f547a1-ec7c-497f-b5a7-699593c3117e,Bond,Securitization,Government,Interbank,Standardized,F1,0.39,31948.55,8748.99,9047.83,7788.19,8547.25
30/6/2025,f7c28b39-0adf-49b5-b8d3-dea00127356f,Bond,Trading,Third-party,Retail,IMM,F3,0.91,244710.42,66123.35,162514.23,140128.39,132711.52
30/6/2025,120324d9-42e9-44a3-b5b2-325603355981,Bond,Trading,Government,Interbank,SA-CCR,F1,0.88,580127.52,176357.69,355317.45,315532.73,330147.29
30/6/2025,b8abeca8-e0fb-4315-9db2-452fa4e7d12f,Bond,Trading,Government,Interbank,IMM,F1,0.9,999112.03,437794.7,505185.6,549108,578746.05
30/6/2025,39a856a6-53bb-42fa-86b4-b48d37b96a81,Bond,Trading,Government,Interbank,IMM,F1,0.74,747093.7,52815.92,513765.56,446474.16,447143.79
30/6/2025,89970699-96d9-4f44-ba3c-5d1b25f7f0df,Bond,Securitization,Third-party,Interbank,IMM,F3,0.58,45860.26,14428.35,18230.51,18524.39,18507.15
30/6/2025,b5c45cbb-d150-48bb-8e51-0dff27d072a4,Bond,Banking,Collateral,Retail,SA-CCR,F3,0.61,315858.8,7368.08,188179.34,225811.21,223668.04
30/6/2025,529d8a38-fada-4380-9a76-053ef4aa8067,Bond,Banking,Government,Interbank,SA-CCR,F4,0.36,370538.82,44682.83,117308.16,96817.42,106386.6
30/6/2025,707e0385-d3a1-4a53-b071-f7867ec98430,Bond,Securitization,Government,Corporate,IMM,F4,0.64,571094.19,40555.01,339545.08,352131.1,325015.87
30/6/2025,edbe2ece-a524-4d3d-b300-a9a282411224,Bond,Trading,Collateral,Interbank,Standardized,F4,0.76,532953.64,123404.44,311257.39,336996.04,304403.2
30/6/2025,52056e27-6fed-46fa-a5a7-8dc3a1f15a7e,Bond,Banking,Collateral,Sovereign,IMM,F4,0.61,994024.25,334269.18,402450.59,463669.79,446527.25
30/6/2025,09ffd286-0eba-4b2d-a973-6a5cc8d28fb6,Bond,Securitization,Third-party,Corporate,IMM,F1,0.99,453889.3,62634.99,387341.77,463808.76,435005.53
30/6/2025,74ee2557-e30e-42b8-9695-595cad606af1,Bond,Securitization,Third-party,Interbank,IMM,F1,0.28,343895.06,155309.61,52803.93,44215.33,47539.12
30/6/2025,291a30a1-2889-40d2-a2c1-4c789dfdb33e,Bond,Trading,Collateral,Sovereign,Standardized,F4,0.23,993471.75,186735.67,185549.3,213243.03,215316.85
30/6/2025,e9a41b04-8bdb-4df6-8ceb-30f050af4186,Bond,Trading,Government,Corporate,IMM,F4,0.29,809555.27,54938.99,218838.72,222739.68,204596.35
30/6/2025,00dbd24d-ddab-4ce8-b16f-593f2aedee19,Bond,Securitization,Collateral,Sovereign,IMM,F1,0.64,63584.04,22297.21,26423.57,22749.92,24805.15
